qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
3046,4,15,7,9,1,"1:32.799","1:32.671","1:33.431"
3047,4,10,7,10,2,"1:33.165","1:32.613","1:33.712"
3048,4,20,9,15,3,"1:32.680","1:32.474","1:34.015"
3049,4,18,23,22,4,"1:32.978","1:32.842","1:34.044"
3050,4,1,1,1,5,"1:32.851","1:32.877","1:34.196"
3051,4,22,23,23,6,"1:33.116","1:32.842","1:34.239"
3052,4,4,4,7,7,"1:33.627","1:32.860","1:34.578"
3053,4,13,6,3,8,"1:33.297","1:33.014","1:34.818"
3054,4,3,3,16,9,"1:33.672","1:33.166","1:35.134"
3055,4,8,6,4,10,"1:33.117","1:32.827","1:35.380"
3056,4,5,1,2,11,"1:33.479","1:33.242",
3057,4,6,3,17,12,"1:33.221","1:33.348",
3058,4,9,2,5,13,"1:33.495","1:33.487",
3059,4,2,2,6,14,"1:33.377","1:33.562",
3060,4,12,4,8,15,"1:33.608","1:33.941",
3061,4,16,10,20,16,"1:33.722",,
3062,4,67,5,12,17,"1:33.753",,
3063,4,21,10,21,18,"1:33.910",,
3064,4,17,9,14,19,"1:34.038",,
3065,4,7,5,11,20,"1:34.159",,
3066,5,18,23,22,1,"1:20.707","1:20.192","1:20.527"
3067,5,20,9,15,2,"1:20.715","1:20.220","1:20.660"
3068,5,22,23,23,3,"1:20.808","1:19.954","1:20.762"
3069,5,13,6,3,4,"1:20.484","1:20.149","1:20.934"
3070,5,17,9,14,5,"1:20.689","1:20.007","1:21.049"
3071,5,10,7,10,6,"1:20.877","1:20.107","1:21.247"
3072,5,15,7,9,7,"1:21.189","1:20.420","1:21.254"
3073,5,4,4,7,8,"1:21.186","1:20.509","1:21.392"
3074,5,3,3,16,9,"1:20.745","1:20.256","1:22.558"
3075,5,9,2,5,10,"1:20.931","1:20.408","1:22.685"
3076,5,6,3,17,11,"1:20.818","1:20.531",
3077,5,12,4,8,12,"1:21.128","1:20.604",
3078,5,2,2,6,13,"1:21.095","1:20.676",
3079,5,1,1,1,14,"1:20.991","1:20.805",
3080,5,67,5,12,15,"1:21.033","1:21.067",
3081,5,8,6,4,16,"1:21.291",,
3082,5,7,5,11,17,"1:21.300",,
3083,5,5,1,2,18,"1:21.675",,
3084,5,16,10,20,19,"1:21.742",,
3085,5,21,10,21,20,"1:22.204",,
3086,6,18,23,22,1,"1:15.210","1:15.016","1:14.902"
3087,6,8,6,4,2,"1:15.746","1:14.514","1:14.927"
3088,6,22,23,23,3,"1:15.425","1:14.829","1:15.077"
3089,6,20,9,15,4,"1:15.915","1:14.879","1:15.271"
3090,6,13,6,3,5,"1:15.340","1:15.001","1:15.437"
3091,6,3,3,16,6,"1:15.094","1:14.846","1:15.455"
3092,6,5,1,2,7,"1:15.495","1:14.809","1:15.516"
3093,6,17,9,14,8,"1:15.260","1:14.825","1:15.653"
3094,6,4,4,7,9,"1:15.898","1:15.200","1:16.009"
3095,6,6,3,17,10,"1:15.930","1:15.579","1:17.344"
3096,6,67,5,12,11,"1:15.834","1:15.833",
3097,6,12,4,8,12,"1:16.013","1:15.837",
3098,6,21,10,21,13,"1:16.063","1:16.146",
3099,6,7,5,11,14,"1:16.120","1:16.281",
3100,6,16,10,20,15,"1:16.248","1:16.545",
3101,6,1,1,1,16,"1:16.264",,
3102,6,2,2,6,17,"1:16.264",,
3103,6,9,2,5,18,"1:16.405",,
3104,6,15,7,9,19,"1:16.548",,
3105,6,10,7,10,20,"1:16.788",,
3106,7,20,9,15,1,"1:27.330","1:27.016","1:28.316"
3107,7,18,23,22,2,"1:27.355","1:27.230","1:28.421"
3108,7,22,23,23,3,"1:27.371","1:27.418","1:28.579"
3109,7,17,9,14,4,"1:27.466","1:27.416","1:28.613"
3110,7,15,7,9,5,"1:27.529","1:27.195","1:28.666"
3111,7,8,6,4,6,"1:27.556","1:27.387","1:28.815"
3112,7,13,6,3,7,"1:27.508","1:27.349","1:28.858"
3113,7,4,4,7,8,"1:27.988","1:27.473","1:29.075"
3114,7,3,3,16,9,"1:27.517","1:27.418","1:29.191"
3115,7,9,2,5,10,"1:27.788","1:27.455","1:29.357"
3116,7,2,2,6,11,"1:27.795","1:27.521",
3117,7,6,3,17,12,"1:27.691","1:27.629",
3118,7,10,7,10,13,"1:28.160","1:27.795",
3119,7,5,1,2,14,"1:28.199","1:28.207",
3120,7,16,10,20,15,"1:28.278","1:28.391",
3121,7,1,1,1,16,"1:28.318",,
3122,7,12,4,8,17,"1:28.582",,
3123,7,67,5,12,18,"1:28.708",,
3124,7,21,10,21,19,"1:28.717",,
3125,7,7,5,11,20,"1:28.918",,
3126,8,20,9,15,1,"1:18.685","1:18.119","1:19.509"
3127,8,22,23,23,2,"1:19.325","1:18.335","1:19.856"
3128,8,17,9,14,3,"1:18.674","1:18.209","1:19.868"
3129,8,15,7,9,4,"1:18.886","1:18.240","1:20.091"
3130,8,6,3,17,5,"1:18.530","1:18.575","1:20.216"
3131,8,18,23,22,6,"1:18.957","1:18.663","1:20.289"
3132,8,3,3,16,7,"1:19.228","1:18.591","1:20.361"
3133,8,10,7,10,8,"1:19.198","1:18.791","1:20.490"
3134,8,8,6,4,9,"1:19.010","1:18.566","1:20.715"
3135,8,4,4,7,10,"1:19.167","1:18.761","1:20.741"
3136,8,13,6,3,11,"1:19.148","1:18.927",
3137,8,9,2,5,12,"1:19.730","1:19.308",
3138,8,5,1,2,13,"1:19.732","1:19.353",
3139,8,12,4,8,14,"1:19.555","1:19.392",
3140,8,2,2,6,15,"1:19.559","1:19.448",
3141,8,21,10,21,16,"1:19.802",,
3142,8,7,5,11,17,"1:19.898",,
3143,8,16,10,20,18,"1:19.909",,
3144,8,1,1,1,19,"1:19.917",,
3145,8,67,5,12,20,"1:20.236",,
3146,9,17,9,14,1,"1:31.257","1:38.038","1:32.230"
3147,9,22,23,23,2,"1:31.482","1:34.455","1:32.357"
3148,9,18,23,22,3,"1:31.568","1:39.032","1:32.473"
3149,9,20,9,15,4,"1:31.430","1:39.504","1:32.480"
3150,9,1,1,1,5,"1:31.473","1:39.149","1:32.616"
3151,9,5,1,2,6,"1:31.881","1:40.826","1:33.859"
3152,9,16,10,20,7,"1:32.015","1:36.740","1:34.316"
3153,9,13,6,3,8,"1:31.600","1:41.708","1:34.574"
3154,9,8,6,4,9,"1:31.869","1:41.730","1:34.710"
3155,9,12,4,8,10,"1:32.128","1:35.737","1:34.803"
3156,9,2,2,6,11,"1:31.771","1:42.310",
3157,9,4,4,7,12,"1:31.302","1:42.318",
3158,9,6,3,17,13,"1:31.884","1:42.500",
3159,9,15,7,9,14,"1:31.760","1:42.771",
3160,9,3,3,16,15,"1:31.598","1:42.859",
3161,9,9,2,5,16,"1:32.190",,
3162,9,67,5,12,17,"1:32.251",,
3163,9,21,10,21,18,"1:32.402",,
3164,9,10,7,10,19,"1:32.423",,
3165,9,7,5,11,20,"1:33.559",,
3166,10,4,4,7,1,"1:21.313","1:20.826","1:21.569"
3167,10,20,9,15,2,"1:21.178","1:20.604","1:21.607"
3168,10,17,9,14,3,"1:20.964","1:20.358","1:21.741"
3169,10,1,1,1,4,"1:20.842","1:20.465","1:21.839"
3170,10,3,3,16,5,"1:20.793","1:20.862","1:21.890"
3171,10,5,1,2,6,"1:21.659","1:20.807","1:22.095"
3172,10,8,6,4,7,"1:21.500","1:20.647","1:22.468"
3173,10,18,23,22,8,"1:21.471","1:20.707","1:22.511"
3174,10,6,3,17,9,"1:21.407","1:20.570","1:22.835"
3175,10,13,6,3,10,"1:21.420","1:20.823",
3176,10,67,5,12,11,"1:21.571","1:21.002",
3177,10,15,7,9,12,"1:21.416","1:21.082",
3178,10,22,23,23,13,"1:21.558","1:21.222",
3179,10,10,7,10,14,"1:21.584","1:21.242",
3180,10,12,4,8,15,"1:21.278","1:21.389",
3181,10,2,2,6,16,"1:21.738",,
3182,10,21,10,21,17,"1:21.807",,
3183,10,16,10,20,18,"1:21.868",,
3184,10,9,2,5,19,"1:21.901",,
3185,10,153,5,11,20,"1:22.359",,
3186,11,1,1,1,1,"1:38.649","1:38.182","1:39.489"
3187,11,5,1,2,2,"1:38.816","1:38.230","1:39.532"
3188,11,22,23,23,3,"1:39.019","1:38.076","1:39.563"
3189,11,20,9,15,4,"1:39.295","1:38.273","1:39.789"
3190,11,18,23,22,5,"1:38.531","1:38.601","1:39.821"
3191,11,8,6,4,6,"1:38.843","1:38.782","1:40.144"
3192,11,3,3,16,7,"1:39.039","1:38.346","1:40.185"
3193,11,4,4,7,8,"1:39.155","1:38.717","1:40.236"
3194,11,17,9,14,9,"1:38.983","1:38.625","1:40.239"
3195,11,9,2,5,10,"1:38.806","1:38.747","1:40.512"
3196,11,2,2,6,11,"1:39.032","1:38.826",
3197,11,16,10,20,12,"1:39.145","1:38.846",
3198,11,10,7,10,13,"1:39.459","1:38.991",
3199,11,154,4,8,14,"1:39.322","1:39.040",
3200,11,67,5,12,15,"1:38.912","1:39.514",
3201,11,21,10,21,16,"1:39.531",,
3202,11,6,3,17,17,"1:39.795",,
3203,11,15,7,9,18,"1:39.807",,
3204,11,153,5,11,19,"1:39.925",,
3205,11,69,6,3,20,"1:41.413",,
3206,12,21,10,21,1,"1:45.102","1:44.667","1:46.308"
3207,12,15,7,9,2,"1:45.140","1:44.503","1:46.395"
3208,12,2,2,6,3,"1:45.566","1:44.709","1:46.500"
3209,12,22,23,23,4,"1:45.237","1:44.834","1:46.513"
3210,12,9,2,5,5,"1:45.655","1:44.557","1:46.586"
3211,12,8,6,4,6,"1:45.579","1:44.953","1:46.633"
3212,12,10,7,10,7,"1:45.450","1:44.877","1:46.677"
3213,12,20,9,15,8,"1:45.372","1:44.592","1:46.761"
3214,12,17,9,14,9,"1:45.350","1:44.924","1:46.788"
3215,12,3,3,16,10,"1:45.486","1:45.047","1:47.362"
3216,12,16,10,20,11,"1:45.239","1:45.119",
3217,12,1,1,1,12,"1:45.767","1:45.122",
3218,12,4,4,7,13,"1:45.707","1:45.136",
3219,12,18,23,22,14,"1:45.761","1:45.251",
3220,12,5,1,2,15,"1:45.705","1:45.259",
3221,12,67,5,12,16,"1:45.951",,
3222,12,153,5,11,17,"1:46.302",,
3223,12,6,3,17,18,"1:46.307",,
3224,12,154,4,8,19,"1:46.359",,
3225,12,69,6,3,20,"1:46.957",,
3226,13,1,1,1,1,"1:23.375","1:22.973","1:24.066"
3227,13,16,10,20,2,"1:23.576","1:23.070","1:24.261"
3228,13,8,6,4,3,"1:23.349","1:23.426","1:24.523"
3229,13,5,1,2,4,"1:23.515","1:23.528","1:24.845"
3230,13,22,23,23,5,"1:23.483","1:22.976","1:25.015"
3231,13,18,23,22,6,"1:23.403","1:22.955","1:25.030"
3232,13,24,10,21,7,"1:23.578","1:23.207","1:25.043"
3233,13,4,4,7,8,"1:23.708","1:23.497","1:25.072"
3234,13,20,9,15,9,"1:23.558","1:23.545","1:25.180"
3235,13,17,9,14,10,"1:23.755","1:23.273","1:25.314"
3236,13,15,7,9,11,"1:24.014","1:23.611",
3237,13,154,4,8,12,"1:23.975","1:23.728",
3238,13,9,2,5,13,"1:24.001","1:23.866",
3239,13,21,6,3,14,"1:23.828","1:23.901",
3240,13,2,2,6,15,"1:23.584","1:24.275",
3241,13,10,7,10,16,"1:24.036",,
3242,13,6,3,17,17,"1:24.074",,
3243,13,3,3,16,18,"1:24.121",,
3244,13,67,5,12,19,"1:24.220",,
3245,13,153,5,11,20,"1:24.951",,
3246,14,1,1,1,1,"1:46.977","1:46.657","1:47.891"
3247,14,20,9,15,2,"1:47.541","1:46.362","1:48.204"
3248,14,3,3,16,3,"1:47.390","1:46.197","1:48.348"
3249,14,17,9,14,4,"1:47.646","1:46.328","1:48.722"
3250,14,22,23,23,5,"1:47.397","1:46.787","1:48.828"
3251,14,4,4,7,6,"1:47.757","1:46.767","1:49.054"
3252,14,10,7,10,7,"1:47.770","1:46.707","1:49.180"
3253,14,2,2,6,8,"1:47.347","1:46.832","1:49.307"
3254,14,9,2,5,9,"1:47.615","1:46.813","1:49.514"
3255,14,5,1,2,10,"1:47.542","1:46.842","1:49.778"
3256,14,6,3,17,11,"1:47.637","1:47.013",
3257,14,18,23,22,12,"1:47.180","1:47.141",
3258,14,8,6,4,13,"1:47.293","1:47.177",
3259,14,67,5,12,14,"1:47.677","1:47.369",
3260,14,15,7,9,15,"1:47.690","1:47.413",
3261,14,16,10,20,16,"1:48.231",,
3262,14,153,5,11,17,"1:48.340",,
3263,14,21,6,3,18,"1:48.350",,
3264,14,154,4,8,19,"1:48.544",,
3265,14,24,10,21,20,"1:48.792",,
3266,15,20,9,15,1,"1:30.883","1:30.341","1:32.160"
3267,15,15,7,9,2,"1:31.063","1:30.737","1:32.220"
3268,15,1,1,1,3,"1:30.917","1:30.627","1:32.395"
3269,15,16,10,20,4,"1:31.386","1:31.222","1:32.466"
3270,15,22,23,23,5,"1:31.272","1:31.055","1:32.660"
3271,15,2,2,6,6,"1:31.501","1:31.260","1:32.945"
3272,15,18,23,22,7,"1:31.041","1:30.880","1:32.962"
3273,15,8,6,4,8,"1:31.288","1:31.052","1:32.980"
3274,15,5,1,2,9,"1:31.499","1:31.223",
3275,15,67,5,12,10,"1:31.196","1:31.103",
3276,15,3,3,16,11,"1:31.286","1:31.482",
3277,15,4,4,7,12,"1:31.401","1:31.638",
3278,15,9,2,5,13,"1:31.417","1:32.341",
3279,15,10,7,10,14,"1:31.550",,
3280,15,153,5,11,15,"1:31.571",,
3281,15,21,6,3,16,"1:31.704",,
3282,15,6,3,17,17,"1:31.718",,
3283,15,154,4,8,18,"1:32.073",,
3284,15,24,10,21,19,"1:32.087",,
3285,15,17,9,14,20,,,
3286,16,22,23,23,1,"1:24.100","1:21.659","1:19.576"
3287,16,17,9,14,2,"1:24.722","1:20.803","1:19.668"
3288,16,16,10,20,3,"1:24.447","1:20.753","1:19.912"
3289,16,15,7,9,4,"1:24.621","1:20.635","1:20.097"
3290,16,8,6,4,5,"1:23.047","1:21.378","1:20.168"
3291,16,67,5,12,6,"1:24.591","1:20.701","1:20.250"
3292,16,3,3,16,7,"1:22.828","1:20.368","1:20.326"
3293,16,9,2,5,8,"1:23.072","1:21.147","1:20.631"
3294,16,6,3,17,9,"1:23.161","1:20.427","1:20.674"
3295,16,4,4,7,10,"1:24.842","1:21.657","1:21.422"
3296,16,155,7,10,11,"1:24.335","1:21.960",
3297,16,153,5,11,12,"1:24.773","1:22.231",
3298,16,154,4,8,13,"1:24.394","1:22.477",
3299,16,18,23,22,14,"1:24.297","1:22.504",
3300,16,24,10,21,15,"1:24.645",,
3301,16,20,9,15,16,"1:25.009",,
3302,16,5,1,2,17,"1:25.052",,
3303,16,1,1,1,18,"1:25.192",,
3304,16,2,2,6,19,"1:25.515",,
3305,16,21,6,3,20,"1:40.703",,
3306,17,1,1,1,1,"1:39.873","1:39.695","1:40.948"
3307,17,20,9,15,2,"1:40.666","1:39.984","1:41.615"
3308,17,17,9,14,3,"1:40.667","1:40.272","1:41.726"
3309,17,22,23,23,4,"1:40.574","1:40.421","1:41.786"
3310,17,18,23,22,5,"1:40.378","1:40.148","1:41.892"
3311,17,15,7,9,6,"1:40.517","1:40.373","1:41.897"
3312,17,9,2,5,7,"1:40.520","1:40.545","1:41.992"
3313,17,2,2,6,8,"1:40.558","1:40.635","1:42.343"
3314,17,3,3,16,9,"1:40.842","1:40.661","1:42.583"
3315,17,67,5,12,10,"1:40.908","1:40.430","1:42.713"
3316,17,8,6,4,11,"1:41.100","1:40.726",
3317,17,155,7,10,12,"1:41.035","1:40.777",
3318,17,5,1,2,13,"1:40.808","1:40.983",
3319,17,6,3,17,14,"1:41.096","1:41.148",
3320,17,153,5,11,15,"1:41.503","1:41.689",
3321,17,4,4,7,16,"1:41.667",,
3322,17,24,10,21,17,"1:41.701",,
3323,17,16,10,20,18,"1:41.836",,
3324,17,154,4,8,19,"1:41.950",,
3325,17,21,6,3,20,"1:42.184",,
3326,337,20,9,5,1,"1:55.029","1:53.883","1:54.101"
3327,337,13,6,7,2,"1:55.313","1:54.331","1:54.242"
3328,337,4,6,8,3,"1:54.612","1:54.172","1:54.608"
3329,337,1,1,2,4,"1:55.341","1:54.707","1:55.217"
3330,337,3,131,4,5,"1:55.463","1:54.682","1:55.241"
3331,337,17,9,6,6,"1:55.298","1:54.318","1:55.284"
3332,337,30,131,3,7,"1:55.593","1:55.105","1:55.524"
3333,337,18,1,1,8,"1:55.715","1:55.168","1:55.672"
3334,337,9,4,11,9,"1:55.511","1:54.963","1:55.885"
3335,337,16,10,14,10,"1:55.213","1:54.996","1:56.309"
3336,337,22,3,9,11,"1:55.969","1:55.330",
3337,337,24,10,15,12,"1:55.628","1:55.623",
3338,337,807,3,10,13,"1:56.375","1:55.857",
3339,337,37,15,22,14,"1:56.428","1:56.237",
3340,337,67,5,16,15,"1:56.189","1:56.265",
3341,337,155,15,23,16,"1:56.541","1:56.270",
3342,337,808,4,12,17,"1:56.167","1:56.619",
3343,337,153,5,17,18,"1:57.071",,
3344,337,10,166,24,19,"1:59.728",,
3345,337,15,205,18,20,"1:59.852",,
3346,337,5,205,19,21,"2:00.313",,
3347,337,810,166,25,22,"2:00.587",,
3348,337,811,164,21,23,"2:03.204",,
3349,337,812,164,20,24,"2:04.904",,
3350,338,20,9,5,1,"1:24.774","1:24.096","1:23.919"
3351,338,17,9,6,2,"1:25.286","1:24.276","1:24.035"
3352,338,4,6,8,3,"1:25.082","1:24.335","1:24.111"
3353,338,18,1,1,4,"1:24.897","1:24.531","1:24.675"
3354,338,13,6,7,5,"1:25.548","1:25.010","1:24.837"
3355,338,3,131,4,6,"1:24.788","1:24.788","1:24.884"
3356,338,30,131,3,7,"1:25.351","1:24.871","1:24.927"
3357,338,22,3,9,8,"1:25.702","1:25.085","1:25.217"
3358,338,9,4,11,9,"1:25.588","1:25.122","1:25.372"
3359,338,16,10,14,10,"1:25.504","1:25.046","1:26.036"
3360,338,1,1,2,11,"1:25.046","1:25.184",
3361,338,67,5,16,12,"1:26.061","1:25.638",
3362,338,24,10,15,13,"1:26.170","1:25.743",
3363,338,37,15,22,14,"1:26.089","1:25.747",
3364,338,807,3,10,15,"1:25.866","1:25.748",
3365,338,155,15,23,16,"1:26.251","1:25.777",
3366,338,153,5,17,17,"1:26.095","1:26.089",
3367,338,808,4,12,18,"1:26.471",,
3368,338,5,205,19,19,"1:28.797",,
3369,338,15,205,18,20,"1:29.111",,
3370,338,10,166,24,21,"1:29.592",,
3371,338,810,166,25,22,"1:30.185",,
3372,338,811,164,21,23,"1:30.526",,
3373,338,812,164,20,24,"1:30.613",,
3374,339,17,9,6,1,"1:51.886","1:48.210","1:49.327"
3375,339,3,131,4,2,"1:52.560","1:47.417","1:50.673"
3376,339,20,9,5,3,"1:47.632","1:46.828","1:50.789"
3377,339,16,10,14,4,"1:49.479","1:47.085","1:50.914"
3378,339,807,3,10,5,"1:49.664","1:47.346","1:51.001"
3379,339,9,4,11,6,"1:46.283","1:46.951","1:51.051"
3380,339,22,3,9,7,"1:50.301","1:48.371","1:51.511"
3381,339,30,131,3,8,"1:52.239","1:48.400","1:51.717"
3382,339,155,15,23,9,"1:48.467","1:47.792","1:51.767"
3383,339,24,10,15,10,"1:49.922","1:48.238","1:52.254"
3384,339,808,4,12,11,"1:47.952","1:48.760",
3385,339,37,15,22,12,"1:47.153","1:48.771",
3386,339,67,5,16,13,"1:48.945","1:49.207",
3387,339,153,5,17,14,"1:48.655","1:49.464",
3388,339,5,205,19,15,"1:52.875","1:52.270",
3389,339,10,166,24,16,"1:52.398","1:52.520",
3390,339,18,1,1,17,"1:52.211",,
3391,339,15,205,18,18,"1:52.884",,
3392,339,4,6,8,19,"1:53.044",,
3393,339,1,1,2,20,"1:53.050",,
3394,339,13,6,7,21,"1:53.283",,
3395,339,812,164,20,22,"1:56.299",,
3396,339,811,164,21,23,"1:57.269",,
3397,339,810,166,25,24,"1:59.977",,
3398,340,20,9,5,1,"1:36.317","1:35.280","1:34.558"
3399,340,17,9,6,2,"1:35.978","1:35.100","1:34.808"
3400,340,4,6,8,3,"1:35.987","1:35.235","1:34.913"
3401,340,3,131,4,4,"1:35.952","1:35.134","1:34.923"
3402,340,18,1,1,5,"1:36.122","1:35.443","1:34.979"
3403,340,1,1,2,6,"1:35.641","1:34.928","1:35.034"
3404,340,13,6,7,7,"1:36.076","1:35.290","1:35.180"
3405,340,9,4,11,8,"1:36.348","1:35.550","1:35.364"
3406,340,30,131,3,9,"1:36.484","1:35.715","1:35.646"
3407,340,16,10,14,10,"1:36.671","1:35.665","1:35.963"
3408,340,22,3,9,11,"1:36.664","1:35.748",
3409,340,153,5,17,12,"1:36.618","1:36.047",
3410,340,67,5,16,13,"1:36.793","1:36.149",
3411,340,808,4,12,14,"1:37.031","1:36.311",
3412,340,155,15,23,15,"1:37.044","1:36.422",
3413,340,807,3,10,16,"1:37.049","1:36.647",
3414,340,37,15,22,17,"1:37.050","1:37.020",
3415,340,24,10,15,18,"1:37.161",,
3416,340,10,166,24,19,"1:39.278",,
3417,340,15,205,18,20,"1:39.399",,
3418,340,5,205,19,21,"1:39.520",,
3419,340,810,166,25,22,"1:39.783",,
3420,340,811,164,21,23,"1:40.469",,
3421,340,812,164,20,24,"1:40.578",,
3422,341,17,9,6,1,"1:21.412","1:20.655","1:19.995"
3423,341,20,9,5,2,"1:21.680","1:20.772","1:20.101"
3424,341,1,1,2,3,"1:21.723","1:21.415","1:20.829"
3425,341,4,6,8,4,"1:21.957","1:21.549","1:20.937"
3426,341,18,1,1,5,"1:21.915","1:21.168","1:20.991"
3427,341,30,131,3,6,"1:22.528","1:21.557","1:21.294"
3428,341,9,4,11,7,"1:22.488","1:21.599","1:21.353"
3429,341,3,131,4,8,"1:22.419","1:21.867","1:21.408"
3430,341,13,6,7,9,"1:22.564","1:21.841","1:21.585"
3431,341,155,15,23,10,"1:22.577","1:21.725","1:21.984"
3432,341,16,10,14,11,"1:22.628","1:21.985",
3433,341,37,15,22,12,"1:22.211","1:22.026",
3434,341,807,3,10,13,"1:22.857","1:22.131",
3435,341,808,4,12,14,"1:22.976","1:22.139",
3436,341,67,5,16,15,"1:22.699","1:22.191",
3437,341,153,5,17,16,"1:22.593","1:22.207",
3438,341,24,10,15,17,"1:23.084","1:22.854",
3439,341,22,3,9,18,"1:23.125",,
3440,341,15,205,18,19,"1:24.674",,
3441,341,5,205,19,20,"1:24.748",,
3442,341,10,166,24,21,"1:25.475",,
3443,341,810,166,25,22,"1:25.556",,
3444,341,812,164,20,23,"1:26.750",,
3445,341,811,164,21,24,"1:27.122",,
3446,342,17,9,6,1,"1:15.035","1:14.462","1:13.826"
3447,342,9,4,11,2,"1:15.045","1:14.549","1:14.120"
3448,342,20,9,5,3,"1:15.110","1:14.568","1:14.227"
3449,342,13,6,7,4,"1:14.757","1:14.405","1:14.283"
3450,342,1,1,2,5,"1:15.676","1:14.527","1:14.432"
3451,342,3,131,4,6,"1:15.188","1:14.375","1:14.544"
3452,342,30,131,3,7,"1:15.649","1:14.691","1:14.590"
3453,342,18,1,1,8,"1:15.623","1:15.150","1:14.637"
3454,342,22,3,9,9,"1:15.590","1:15.083","1:14.901"
3455,342,24,10,15,10,"1:15.397","1:15.061","1:15.170"
3456,342,807,3,10,11,"1:16.030","1:15.317",
3457,342,16,10,14,12,"1:15.445","1:15.318",
3458,342,67,5,16,13,"1:15.961","1:15.413",
3459,342,808,4,12,14,"1:15.482","1:15.576",
3460,342,37,15,22,15,"1:15.908","1:15.692",
3461,342,155,15,23,16,"1:16.175","1:15.992",
3462,342,153,5,17,17,"1:16.021","1:16.176",
3463,342,5,205,19,18,"1:17.094",,
3464,342,15,205,18,19,"1:17.134",,
3465,342,10,166,24,20,"1:17.377",,
3466,342,810,166,25,21,"1:17.864",,
3467,342,811,164,21,22,"1:18.509",,
3468,342,812,164,20,23,"1:19.559",,
3469,342,4,6,8,24,,,
3470,343,17,9,6,1,"1:27.500","1:26.818","1:26.295"
3471,343,1,1,2,2,"1:27.667","1:27.013","1:26.433"
3472,343,20,9,5,3,"1:27.067","1:26.729","1:26.760"
3473,343,18,1,1,4,"1:27.555","1:27.277","1:26.781"
3474,343,30,131,3,5,"1:27.756","1:27.438","1:26.857"
3475,343,3,131,4,6,"1:27.649","1:27.141","1:26.952"
3476,343,9,4,11,7,"1:27.766","1:27.426","1:27.039"
3477,343,13,6,7,8,"1:27.993","1:27.200","1:27.082"
3478,343,808,4,12,9,"1:27.620","1:27.387","1:27.430"
3479,343,155,15,23,10,"1:28.158","1:27.434","1:28.122"
3480,343,16,10,14,11,"1:27.951","1:27.525",
3481,343,4,6,8,12,"1:27.857","1:27.612",
3482,343,37,15,22,13,"1:28.147","1:27.879",
3483,343,67,5,16,14,"1:28.534","1:28.273",
3484,343,22,3,9,15,"1:28.336","1:28.392",
3485,343,153,5,17,16,"1:28.460","1:28.540",
3486,343,807,3,10,17,"1:28.227","1:28.841",
3487,343,24,10,15,18,"1:28.958",,
3488,343,15,205,18,19,"1:30.237",,
3489,343,5,205,19,20,"1:30.519",,
3490,343,10,166,24,21,"1:30.744",,
3491,343,811,164,21,22,"1:31.266",,
3492,343,810,166,25,23,"1:31.989",,
3493,343,812,164,20,24,"1:32.060",,
3494,344,1,1,2,1,"1:15.889","1:15.528","1:15.105"
3495,344,17,9,6,2,"1:16.423","1:15.692","1:15.373"
3496,344,20,9,5,3,"1:16.129","1:15.556","1:15.420"
3497,344,4,6,8,4,"1:16.171","1:15.597","1:15.435"
3498,344,18,1,1,5,"1:16.371","1:15.742","1:15.520"
3499,344,24,10,15,6,"1:17.086","1:16.171","1:15.648"
3500,344,13,6,7,7,"1:16.673","1:16.314","1:15.688"
3501,344,9,4,11,8,"1:16.370","1:15.682","1:15.715"
3502,344,16,10,14,9,"1:16.495","1:16.295","1:15.881"
3503,344,3,131,4,10,"1:16.350","1:16.001","1:16.071"
3504,344,22,3,9,11,"1:16.880","1:16.434",
3505,344,807,3,10,12,"1:16.770","1:16.438",
3506,344,30,131,3,13,"1:16.598","1:16.492",
3507,344,808,4,12,14,"1:16.569","1:16.844",
3508,344,67,5,16,15,"1:17.356","1:16.928",
3509,344,153,5,17,16,"1:17.027","1:17.029",
3510,344,37,15,22,17,"1:17.611","1:17.384",
3511,344,155,15,23,18,"1:18.019",,
3512,344,5,205,19,19,"1:18.237",,
3513,344,15,205,18,20,"1:18.698",,
3514,344,10,166,24,21,"1:18.941",,
3515,344,811,164,21,22,"1:19.484",,
3516,344,810,166,25,23,"1:19.675",,
3517,344,812,164,20,24,"1:27.757",,
3518,345,20,9,5,1,"1:38.324","1:38.015","1:37.587"
3519,345,17,9,6,2,"1:38.549","1:38.041","1:37.662"
3520,345,1,1,2,3,"1:38.697","1:38.158","1:37.969"
3521,345,4,6,8,4,"1:38.472","1:38.179","1:38.075"
3522,345,13,6,7,5,"1:38.657","1:38.046","1:38.127"
3523,345,9,4,11,6,"1:38.132","1:38.062","1:38.137"
3524,345,18,1,1,7,"1:38.360","1:38.399","1:38.210"
3525,345,807,3,10,8,"1:38.843","1:38.523","1:38.428"
3526,345,22,3,9,9,"1:38.449","1:38.326","1:38.428"
3527,345,808,4,12,10,"1:39.004","1:38.552","1:38.523"
3528,345,67,5,16,11,"1:39.096","1:38.586",
3529,345,3,131,4,12,"1:38.752","1:38.627",
3530,345,16,10,14,13,"1:39.021","1:38.851",
3531,345,24,10,15,14,"1:38.969","1:38.884",
3532,345,30,131,3,15,"1:38.994","1:39.234",
3533,345,37,15,22,16,"1:39.003","1:39.264",
3534,345,153,5,17,17,"1:39.128","1:39.458",
3535,345,155,15,23,18,"1:39.343",,
3536,345,15,205,18,19,"1:40.658",,
